Source,Target,Type,Id,Label,Weight,filter_keep_edge
SocaFofoFsa,Wagner_R_O,Directed,1230,,1,true
Simonegomes1981,Wagner_R_O,Directed,1102,,1,true
davidyagi,PauloRo67507775,Directed,901,,1,true
Murilr85652911,PauloRo67507775,Directed,5567,,1,true
Carlo38420499,PauloRo67507775,Directed,4138,,1,true
DelmaGodoy,PauloRo67507775,Directed,3347,,1,true
DianaBo78466286,PauloRo67507775,Directed,3319,,1,true
EdnaApagusmao,PauloRo67507775,Directed,3202,,1,true
almir140771,Elilima001,Directed,914,,1,true
MyCat_mycat2,Elilima001,Directed,5693,,1,true
MarabesiLeila,Elilima001,Directed,5279,,1,true
SapoBoidas12,Elilima001,Directed,4939,,1,true
miniondestro,Elilima001,Directed,1797,,1,true
WritterAnaLuiza,Elilima001,Directed,1525,,1,true
VALFERREIRAR,Claudio25924351,Directed,943,,1,true
RioAiruma,Claudio25924351,Directed,5114,,1,true
Reginal14480771,Claudio25924351,Directed,5049,,1,true
RoogirRa,Claudio25924351,Directed,4866,,1,true
AndrezaMarks,Claudio25924351,Directed,4334,,1,true
Alessan32561408,Claudio25924351,Directed,4023,,1,true
Elianadiniz85,Claudio25924351,Directed,3133,,1,true
newswordbrazil,Claudio25924351,Directed,1912,,1,true
Wagnerhipolito6,Claudio25924351,Directed,1484,,1,true
Tatyana96116871,martinha17_,Directed,999,,1,true
Tatyana96116871,WeillerAlves34,Directed,992,,1,true
Tatyana96116871,AlvesContabeis,Directed,970,,1,true
MargaretePaesB4,AlvesContabeis,Directed,5745,,1,true
Laine35214984,AlvesContabeis,Directed,5455,,1,true
JoelmaMaleoj,AlvesContabeis,Directed,5432,,1,true
MarabesiLeila,AlvesContabeis,Directed,5282,,1,true
Reginal14480771,AlvesContabeis,Directed,5073,,1,true
RenataL70919732,AlvesContabeis,Directed,5005,,1,true
RICRBR2,AlvesContabeis,Directed,4609,,1,true
AntoniaALacerda,AlvesContabeis,Directed,4288,,1,true
Bruno_srnunes7,AlvesContabeis,Directed,4285,,1,true
Camilla36694011,AlvesContabeis,Directed,4130,,1,true
Alessan51716001,AlvesContabeis,Directed,4060,,1,true
AmandaJ96739672,AlvesContabeis,Directed,3820,,1,true
Hemer22aconta,AlvesContabeis,Directed,3540,,1,true
DirceuCelini,AlvesContabeis,Directed,3338,,1,true
Elianadiniz85,AlvesContabeis,Directed,3136,,1,true
marileia2141,AlvesContabeis,Directed,2774,,1,true
hummingbird_cc,AlvesContabeis,Directed,2399,,1,true
jchaves1111,AlvesContabeis,Directed,2355,,1,true
wagnerlbc,AlvesContabeis,Directed,2078,,1,true
viana_lapolli,AlvesContabeis,Directed,1996,,1,true
ZadraDaniele,AlvesContabeis,Directed,1576,,1,true
WolmerMonik,AlvesContabeis,Directed,1472,,1,true
Vanessa41504968,AlvesContabeis,Directed,1068,,1,true
ThassyOliv3ira,Lano_iss,Directed,983,,1,true
SandraRosaGoul4,Lano_iss,Directed,4945,,1,true
AledrDrumond,Lano_iss,Directed,4089,,1,true
Thah818223052,clecio_tavares,Directed,986,,1,true
MarceloASCWB,martinha17_,Directed,5777,,1,true
DirceuCelini,martinha17_,Directed,3212,,1,true
laercioclp,martinha17_,Directed,2865,,1,true
marileia2141,martinha17_,Directed,2809,,1,true
jacquietequila,martinha17_,Directed,2361,,1,true
pcemig78,martinha17_,Directed,1761,,1,true
andre_cassio,martinha17_,Directed,1373,,1,true
Simonegomes1981,martinha17_,Directed,1099,,1,true
Katiasimonegar1,Neg_POETA,Directed,5526,,1,true
Lidcar3,canalcoerencia,Directed,5252,,1,true
Luciene15018770,canalcoerencia,Directed,5221,,1,true
Flavio37294199,canalcoerencia,Directed,3701,,1,true
Crislai17825672,canalcoerencia,Directed,3256,,1,true
LevyAlbuquerqu2,ajleal,Directed,5249,,1,true
Patricia_Paes10,Rosaniba,Directed,4767,,1,true
LevyAlbuquerqu2,CamilaPazCosta1,Directed,5229,,1,true
Patricia_Paes10,CamilaPazCosta1,Directed,4769,,1,true
AnaCarol_Balzaq,CamilaPazCosta1,Directed,3758,,1,true
Victori23822248,nordestinanews,Directed,1058,,1,true
Verdugo223,Christi59322080,Directed,1084,,1,true
Rhcavalieregama,Christi59322080,Directed,5177,,1,true
Benedit74003442,Christi59322080,Directed,4449,,1,true
marileia2141,Christi59322080,Directed,2773,,1,true
gaivotabranca,Christi59322080,Directed,2510,,1,true
Simonegomes1981,Flavian51746791,Directed,1106,,1,true
gaivotabranca,Simonegomes1981,Directed,2536,,1,true
FelipeFrazaorj,FelipeFrazaorj,Directed,3729,,1,true
Maripei82,FelipeFrazaorj,Directed,5878,,1,true
Rhcavalieregama,FelipeFrazaorj,Directed,5175,,1,true
Rita21653073,FelipeFrazaorj,Directed,5132,,1,true
Reginal14480771,FelipeFrazaorj,Directed,5004,,1,true
Rebolsominia,FelipeFrazaorj,Directed,4579,,1,true
Binho4422,FelipeFrazaorj,Directed,4411,,1,true
Bruno_srnunes7,FelipeFrazaorj,Directed,4171,,1,true
DiegoCabral90,FelipeFrazaorj,Directed,3308,,1,true
Cristia56489041,FelipeFrazaorj,Directed,3224,,1,true
marileia2141,FelipeFrazaorj,Directed,2770,,1,true
luzia_teofilo,FelipeFrazaorj,Directed,2681,,1,true
gaivotabranca,FelipeFrazaorj,Directed,2508,,1,true
joao_marcos35,FelipeFrazaorj,Directed,2420,,1,true
soniagregorio4,FelipeFrazaorj,Directed,2308,,1,true
wagnerlbc,FelipeFrazaorj,Directed,2075,,1,true
viana_lapolli,FelipeFrazaorj,Directed,2059,,1,true
pcemig78,FelipeFrazaorj,Directed,1766,,1,true
Murilr85652911,EntregadorDeGas,Directed,5577,,1,true
ORadicalLivre,ATROMBETA3,Directed,5656,,1,true
DirceuCelini,Flavian51746791,Directed,3332,,1,true
Simone_only,cpavanini,Directed,1108,,1,true
Simone_only,um_forte,Directed,1107,,1,true
um_forte,um_forte,Directed,1989,,1,true
Ritadec43525725,um_forte,Directed,4889,,1,true
AnnieDuarte14,um_forte,Directed,4358,,1,true
AmandaJ96739672,um_forte,Directed,3751,,1,true
DiegoCabral90,um_forte,Directed,3343,,1,true
EdnaApagusmao,um_forte,Directed,3201,,1,true
klausadico,um_forte,Directed,2932,,1,true
leandrocozer,um_forte,Directed,2895,,1,true
Reginal14480771,cpavanini,Directed,5014,,1,true
BawiGoncalves,cpavanini,Directed,4445,,1,true
Anasci75,cpavanini,Directed,3894,,1,true
EdnaApagusmao,cpavanini,Directed,3207,,1,true
Alexand94097183,GabryelyOlivei1,Directed,4046,,1,true
mach16mar,GabryelyOlivei1,Directed,2707,,1,true
SilviaC34471888,CPavanJau,Directed,1158,,1,true
MarizaSantiago5,xavante21,Directed,5851,,1,true
sergionei_bozzo,vniacavalcante,Directed,2292,,1,true
Ferri3Joana,vivianesfarias1,Directed,3663,,1,true
gaivotabranca,vivianesfarias1,Directed,2537,,1,true
JoaoAug79603415,sabinanogueira1,Directed,5437,,1,true
Paty501263321,sabinanogueira1,Directed,4518,,1,true
AledrDrumond,sabinanogueira1,Directed,4028,,1,true
laercioclp,sabinanogueira1,Directed,2864,,1,true
Marlene22046135,Lindasod,Directed,5827,,1,true
LIMONGES1,Lindasod,Directed,5464,,1,true
JandadaRosange1,Lindasod,Directed,5419,,1,true
JosGandra4,Lindasod,Directed,5373,,1,true
MICHELL17179024,Lindasod,Directed,5351,,1,true
ReginaLucia,Lindasod,Directed,5078,,1,true
Oniramleffe,Lindasod,Directed,4686,,1,true
AledrDrumond,Lindasod,Directed,4088,,1,true
Elianadiniz85,Lindasod,Directed,3126,,1,true
lu_pollas,Lindasod,Directed,2982,,1,true
fbarbosarjbr,Lindasod,Directed,2567,,1,true
jchaves1111,Lindasod,Directed,2411,,1,true
soniagregorio4,Lindasod,Directed,2305,,1,true
rosenilda_sutil,Lindasod,Directed,2206,,1,true
aguaeoleo,Lindasod,Directed,1333,,1,true
Murilr85652911,rexbonafide,Directed,5694,,1,true
Elizabe06814312,rexbonafide,Directed,3644,,1,true
DirceuCelini,rexbonafide,Directed,3079,,1,true
marileia2141,rexbonafide,Directed,2807,,1,true
luzia_teofilo,rexbonafide,Directed,2720,,1,true
VniaMMoura1,rexbonafide,Directed,1519,,1,true
ElisBrando6,olordsnow,Directed,3627,,1,true
SapoBoidas12,olordsnow,Directed,1149,,1,true
MarcoElizaSil,moreirafk,Directed,5759,,1,true
SapoBoidas12,CPavanJau,Directed,4942,,1,true
SapoBoidas12,carlasonzaa,Directed,1152,,1,true
Elianadiniz85,carlasonzaa,Directed,3163,,1,true
SilvaRilana,Douglasvet33,Directed,1164,,1,true
SilvaRilana,almacigana7,Directed,1161,,1,true
SilvaRilana,julyylacerda,Directed,1160,,1,true
Rhcavalieregama,CPavanJau,Directed,5178,,1,true
CleiaGasperi,CPavanJau,Directed,4225,,1,true
Bolsonaro22P,julyylacerda,Directed,4407,,1,true
CELSORICARDOLo6,julyylacerda,Directed,4159,,1,true
sergionei_bozzo,julyylacerda,Directed,2294,,1,true
marta_santoa,julyylacerda,Directed,1849,,1,true
monteiro_marci,julyylacerda,Directed,1818,,1,true
Marcelo08444139,almacigana7,Directed,5301,,1,true
Rita21653073,almacigana7,Directed,5117,,1,true
AledrDrumond,almacigana7,Directed,4036,,1,true
DirceuCelini,almacigana7,Directed,3328,,1,true
vpmscelso,almacigana7,Directed,2128,,1,true
renatarecreio,almacigana7,Directed,1715,,1,true
NiemetzAlex,Douglasvet33,Directed,5647,,1,true
King_Napoleao,Douglasvet33,Directed,5518,,1,true
RomualdoOlarte,Douglasvet33,Directed,4828,,1,true
AntoniaALacerda,Douglasvet33,Directed,4330,,1,true
Elisand70827695,Douglasvet33,Directed,3625,,1,true
DirceuCelini,Douglasvet33,Directed,3334,,1,true
DonizetePitondo,Douglasvet33,Directed,3095,,1,true
laercioclp,Douglasvet33,Directed,2900,,1,true
justiceira_la,Douglasvet33,Directed,2677,,1,true
jchaves1111,Douglasvet33,Directed,2352,,1,true
soniagregorio4,Douglasvet33,Directed,2303,,1,true
soobser_23,Douglasvet33,Directed,2250,,1,true
sergionei_bozzo,Douglasvet33,Directed,2236,,1,true
pinkylvtc,Douglasvet33,Directed,1752,,1,true
SharonPecnik,MDemocracia22,Directed,1169,,1,true
Sr_nulo,lidiacorrea20,Directed,1186,,1,true
LiberdadeSOSFA,Jouberth19,Directed,5260,,1,true
CleiaGasperi,Jouberth19,Directed,4223,,1,true
ALutaPeloBrasil,Jouberth19,Directed,4001,,1,true
Elizabe54726333,Jouberth19,Directed,3641,,1,true
lore_instrutora,Jouberth19,Directed,2950,,1,true
lelacohen,Jouberth19,Directed,2886,,1,true
fastasna,Jouberth19,Directed,2554,,1,true
vanessvargas,Jouberth19,Directed,1977,,1,true
murillomtzz,Jouberth19,Directed,1937,,1,true
patriotalovers,Jouberth19,Directed,1643,,1,true
WAGNERV06967168,Jouberth19,Directed,1510,,1,true
andreco10170325,Jouberth19,Directed,1394,,1,true
Oniramleffe,DileniFeliz,Directed,4649,,1,true
Cleidedpaula,lidiacorrea20,Directed,3278,,1,true
TOADTerapia,addrianomax,Directed,1205,,1,true
SuelyCristinaR1,ApenasTruthNews,Directed,1219,,1,true
SuelyCristinaR1,EduPatricioSP,Directed,1218,,1,true
SuelyCristinaR1,IvairSouza4,Directed,1217,,1,true
AledrDrumond,IvairSouza4,Directed,4091,,1,true
Elizabe06814312,IvairSouza4,Directed,3651,,1,true
Hemer22aconta,IvairSouza4,Directed,3528,,1,true
HelenaL78714032,IvairSouza4,Directed,3417,,1,true
DirceuCelini,IvairSouza4,Directed,3331,,1,true
lizibschmitt,IvairSouza4,Directed,2961,,1,true
laercioclp,IvairSouza4,Directed,2875,,1,true
soniagregorio4,IvairSouza4,Directed,2307,,1,true
andrew_cid,IvairSouza4,Directed,1389,,1,true
andre_cassio,IvairSouza4,Directed,1354,,1,true
MarcoElizaSil,EduPatricioSP,Directed,5727,,1,true
MissRosyF,EduPatricioSP,Directed,5559,,1,true
Jhonata44245112,EduPatricioSP,Directed,5441,,1,true
AledrDrumond,EduPatricioSP,Directed,4092,,1,true
ElineiaCassotto,EduPatricioSP,Directed,3390,,1,true
vrgncafe,EduPatricioSP,Directed,2127,,1,true
Wagnerhipolito6,EduPatricioSP,Directed,1482,,1,true
PedullaGabriela,ApenasTruthNews,Directed,4544,,1,true
laercioclp,ApenasTruthNews,Directed,2926,,1,true
lelacohen,ApenasTruthNews,Directed,2894,,1,true
maria_matsuoka,ApenasTruthNews,Directed,2812,,1,true
soobser_23,ApenasTruthNews,Directed,2255,,1,true
ZadraDaniele,ApenasTruthNews,Directed,1575,,1,true
Patricia_Paes10,eliiwelton,Directed,4644,,1,true
ruth_chagas_51,eliiwelton,Directed,2156,,1,true
Patricia_Paes10,edsozx,Directed,4690,,1,true
maisamorp,edsozx,Directed,2814,,1,true
aguaeoleo,RejaneBP38,Directed,1331,,1,true
Oniramleffe,RejaneBP38,Directed,4682,,1,true
Elizabe06814312,RejaneBP38,Directed,3640,,1,true
mariaau15487649,RejaneBP38,Directed,2787,,1,true
vpmscelso,RejaneBP38,Directed,2130,,1,true
wandafolter1950,RejaneBP38,Directed,2067,,1,true
trakinasyummy,RejaneBP38,Directed,2051,,1,true
andre_cassio,euquerenh,Directed,1357,,1,true
Elizabe06814312,euquerenh,Directed,3647,,1,true
_Fran_Marinha,euquerenh,Directed,1528,,1,true
RosaHVitor,Mu29964508Marta,Directed,4860,,1,true
liviacamis,Mu29964508Marta,Directed,2988,,1,true
LibiaMedina16,jeje_cricri,Directed,5258,,1,true
Patricia_Paes10,jeje_cricri,Directed,4531,,1,true
jef121,joaoeliud,Directed,2481,,1,true
vendaslotes,joaoeliud,Directed,2002,,1,true
Wagnerhipolito6,CarolPollice,Directed,1495,,1,true
Patricia_Paes10,nandatorres21,Directed,4526,,1,true
Ezequie21183467,netto41,Directed,3722,,1,true
JoaoAug79603415,CarolPollice,Directed,5439,,1,true
DDD90787080,CarolPollice,Directed,3222,,1,true
jacquietequila,CarolPollice,Directed,2366,,1,true
VitorHu47660016,DoutorRedpill,Directed,1523,,1,true
VitorHu47660016,jdgrings,Directed,1522,,1,true
VitorHu47660016,Alex__Lemos,Directed,1507,,1,true
CludiaMascaren6,Alex__Lemos,Directed,3273,,1,true
gaivotabranca,Alex__Lemos,Directed,2513,,1,true
soobser_23,Alex__Lemos,Directed,2278,,1,true
WAGNERV06967168,Marta_Camponez,Directed,1509,,1,true
Roberto65739999,jdgrings,Directed,4894,,1,true
AledrDrumond,jdgrings,Directed,4032,,1,true
soobser_23,DoutorRedpill,Directed,2249,,1,true
_Fran_Marinha,MARECHAL1995,Directed,1539,,1,true
ZadraDaniele,mara_selma,Directed,1593,,1,true
AledrDrumond,mara_selma,Directed,4029,,1,true
AmandaArielArt1,mara_selma,Directed,3821,,1,true
laercioclp,mara_selma,Directed,2867,,1,true
ZeliaMaran,BrilhaEstrela13,Directed,1609,,1,true
JeanBarcelos47,lira9344529,Directed,5446,,1,true
MarabesiLeila,lira9344529,Directed,5306,,1,true
Rhcavalieregama,lira9344529,Directed,5166,,1,true
OpiniaoDireita,lira9344529,Directed,4673,,1,true
CleiaGasperi,lira9344529,Directed,4108,,1,true
Alberto08494564,lira9344529,Directed,4068,,1,true
ALDOBELLELI,lira9344529,Directed,4009,,1,true
GaldianoIvonete,lira9344529,Directed,3442,,1,true
helisimulator,lira9344529,Directed,2617,,1,true
mauricioprimo11,lira9344529,Directed,1874,,1,true
Mrcio64127330,RozanaFranco,Directed,5582,,1,true
AmandaJ96739672,RozanaFranco,Directed,3794,,1,true
laercioclp,RozanaFranco,Directed,2871,,1,true
jjunior19715870,RozanaFranco,Directed,2428,,1,true
jchaves1111,RozanaFranco,Directed,2325,,1,true
sergionei_bozzo,RozanaFranco,Directed,2296,,1,true
nirlamarques,LidiaConta,Directed,1673,,1,true
MissRosyF,nirlamarques,Directed,5553,,1,true
Oniramleffe,nirlamarques,Directed,4677,,1,true
Rebolsominia,nirlamarques,Directed,4595,,1,true
viana_lapolli,nirlamarques,Directed,2109,,1,true
LidiaConta,LidiaConta,Directed,5199,,1,true
Oniramleffe,LidiaConta,Directed,4687,,1,true
monteiro_marci,LidiaConta,Directed,1823,,1,true
Oniramleffe,DadsDaughter777,Directed,4650,,1,true
mariaau15487649,DadsDaughter777,Directed,2811,,1,true
MarcoElizaSil,HelenaMeis,Directed,5726,,1,true
NoemarioM,HelenaMeis,Directed,5636,,1,true
Murilr85652911,HelenaMeis,Directed,5575,,1,true
MarabesiLeila,HelenaMeis,Directed,5275,,1,true
CELSORICARDOLo6,HelenaMeis,Directed,4163,,1,true
DanielD61417722,HelenaMeis,Directed,3238,,1,true
viana_lapolli,HelenaMeis,Directed,2122,,1,true
NEEMIAS47,EMorengueira,Directed,5690,,1,true
Oniramleffe,EMorengueira,Directed,4648,,1,true
RCLconservadora,EMorengueira,Directed,4616,,1,true
lelacohen,EMorengueira,Directed,2881,,1,true
gaivotabranca,EMorengueira,Directed,2509,,1,true
DanielD61417722,DireitaMaria,Directed,3240,,1,true
renatarecreio,DireitaMaria,Directed,1717,,1,true
Rosani15245257,Adriana_SNN,Directed,4912,,1,true
Ronald82090570,Adriana_SNN,Directed,4845,,1,true
renatarecreio,Gerlanecostaf,Directed,1716,,1,true
renatarecreio,dilo234fmg,Directed,1713,,1,true
lelacohen,dilo234fmg,Directed,3009,,1,true
Chriscyszk,Gerlanecostaf,Directed,4210,,1,true
DanielD61417722,Gerlanecostaf,Directed,3239,,1,true
miniondestro,Norivalrockjr,Directed,1796,,1,true
millemoreira,Tio_Mou,Directed,1799,,1,true
MarcoElizaSil,Tio_Mou,Directed,5740,,1,true
MissRosyF,Tio_Mou,Directed,5557,,1,true
RioAiruma,Tio_Mou,Directed,5116,,1,true
AledrDrumond,Tio_Mou,Directed,4037,,1,true
Flavioh007,Tio_Mou,Directed,3691,,1,true
DiegoCabral90,Tio_Mou,Directed,3325,,1,true
CostaReservista,Tio_Mou,Directed,3296,,1,true
Daniel33509009,Tio_Mou,Directed,3241,,1,true
mal_contado,Tio_Mou,Directed,2822,,1,true
marinezteixeir1,Tio_Mou,Directed,2800,,1,true
rosinha_br,Tio_Mou,Directed,2164,,1,true
mluiza1216,Tio_Mou,Directed,1826,,1,true
michelle_psg,Liberte_o_BR,Directed,1812,,1,true
moapassos,_winston_br,Directed,1833,,1,true
MarabesiLeila,_winston_br,Directed,5294,,1,true
Alexand94097183,_winston_br,Directed,4044,,1,true
marcio25_nh,_winston_br,Directed,2840,,1,true
gaivotabranca,_winston_br,Directed,2544,,1,true
viana_lapolli,_winston_br,Directed,2115,,1,true
marleisousa1972,EndterPierre,Directed,1969,,1,true
MarceloASCWB,LeoewalF,Directed,5782,,1,true
Mimi_Aguiar7,LeoewalF,Directed,5613,,1,true
LeandroTrajano8,LeoewalF,Directed,5476,,1,true
Rob__Rodrigues,LeoewalF,Directed,4890,,1,true
AstralColina,LeoewalF,Directed,4434,,1,true
AndreaSemeler,LeoewalF,Directed,3881,,1,true
Elianadiniz85,LeoewalF,Directed,3127,,1,true
lu_pollas,LeoewalF,Directed,2983,,1,true
jchaves1111,LeoewalF,Directed,2349,,1,true
sandraschulzcar,LeoewalF,Directed,2180,,1,true
natanael14107,Rickys_Ricardo3,Directed,1891,,1,true
natanael14107,claryene,Directed,1890,,1,true
netoguerraaa,MeirocaSoares,Directed,1914,,1,true
SONIASOLANGE7,claryene,Directed,4932,,1,true
Fernand6795377,claryene,Directed,3672,,1,true
GuardadoEdson,claryene,Directed,3413,,1,true
CludiaMascaren6,claryene,Directed,3265,,1,true
gleicebrabo,claryene,Directed,2603,,1,true
gaivotabranca,claryene,Directed,2541,,1,true
jchaves1111,claryene,Directed,2477,,1,true
lelacohen,Rickys_Ricardo3,Directed,2882,,1,true
soobser_23,Rickys_Ricardo3,Directed,2243,,1,true
AstralColina,MeirocaSoares,Directed,4423,,1,true
CabruncoRuim,MeirocaSoares,Directed,4192,,1,true
AledrDrumond,MeirocaSoares,Directed,4064,,1,true
viana_lapolli,MeirocaSoares,Directed,2118,,1,true
Fernand6795377,EndterPierre,Directed,3680,,1,true
viana_lapolli,camilapa21,Directed,2104,,1,true
terezajunquilh2,nostrendsbrasil,Directed,2027,,1,true
ElianeAugusta,nostrendsbrasil,Directed,3152,,1,true
wagnerlbc,AdrianeNelci,Directed,2101,,1,true
RosaHVitor,carloscdias,Directed,4857,,1,true
liviacamis,carloscdias,Directed,2964,,1,true
karineneves13ca,carloscdias,Directed,2916,,1,true
MarcoElizaSil,AdrianeNelci,Directed,5732,,1,true
DianaBo78466286,AdrianeNelci,Directed,3323,,1,true
MarceloGouvea20,camilapa21,Directed,5771,,1,true
MarcoElizaSil,camilapa21,Directed,5742,,1,true
Reginal14480771,camilapa21,Directed,5016,,1,true
AledrDrumond,camilapa21,Directed,4034,,1,true
Elianadiniz85,camilapa21,Directed,3164,,1,true
sandraschulzcar,PovoEosupremoBr,Directed,2179,,1,true
sergionei_bozzo,Julio_B_2022,Directed,2280,,1,true
sergionei_bozzo,CRISTOLUZ1000,Directed,2235,,1,true
Fernand6795377,CRISTOLUZ1000,Directed,3704,,1,true
gaivotabranca,CRISTOLUZ1000,Directed,2511,,1,true
soobser_23,CRISTOLUZ1000,Directed,2253,,1,true
soobser_23,Brasil_shelby,Directed,2254,,1,true
soobser_23,GraziHenriques,Directed,2237,,1,true
Rhcavalieregama,GraziHenriques,Directed,5174,,1,true
Fernand6795377,GraziHenriques,Directed,3679,,1,true
joaoalberico,Brasil_shelby,Directed,2435,,1,true
suelybianor,diegodeabreu,Directed,2273,,1,true
jchaves1111,BolsonaroNews22,Directed,2354,,1,true
lelacohen,BolsonaroNews22,Directed,2893,,1,true
Charles07683213,P_de_Plotino,Directed,4265,,1,true
Corrreea123,P_de_Plotino,Directed,3260,,1,true
joao_marcos35,Claudinhaura,Directed,2421,,1,true
joao_marcos35,Na_Kamache,Directed,2418,,1,true
jef121,Paulo_Dupont,Directed,2490,,1,true
NeideLi19431932,Paulo_Dupont,Directed,5701,,1,true
LucyVinhais,Paulo_Dupont,Directed,5207,,1,true
AledrDrumond,Paulo_Dupont,Directed,4039,,1,true
30110a91517e460,Paulo_Dupont,Directed,3984,,1,true
Elizabe06814312,Paulo_Dupont,Directed,3649,,1,true
DioneIracema,Paulo_Dupont,Directed,3340,,1,true
EdnaApagusmao,Paulo_Dupont,Directed,3210,,1,true
gaivotabranca,deborahtelles,Directed,2540,,1,true
gaivotabranca,KaukitoTurismo,Directed,2524,,1,true
gaivotabranca,BayerNany,Directed,2512,,1,true
Marcelo08444139,BayerNany,Directed,5307,,1,true
Fernand6795377,BayerNany,Directed,3705,,1,true
CludiaMascaren6,BayerNany,Directed,3272,,1,true
MarceloASCWB,nayarathaf,Directed,5774,,1,true
JandadaRosange1,nayarathaf,Directed,5414,,1,true
RaphaelFrJesus,nayarathaf,Directed,4629,,1,true
Lia_Bristol,deborahtelles,Directed,5267,,1,true
fastasna,botdosul,Directed,2553,,1,true
marinezteixeir1,botdosul,Directed,2798,,1,true
fernandaitatiba,BiaahD02,Directed,2585,,1,true
ffranklinoliv27,EstelaEuMesmaSC,Directed,2578,,1,true
Moraes09095330,EstelaEuMesmaSC,Directed,5544,,1,true
MarabesiLeila,EstelaEuMesmaSC,Directed,5278,,1,true
Reginal14480771,EstelaEuMesmaSC,Directed,5047,,1,true
CameriniDev,EstelaEuMesmaSC,Directed,4114,,1,true
Ecletica1,EstelaEuMesmaSC,Directed,3123,,1,true
luisfrancoeng,EstelaEuMesmaSC,Directed,2693,,1,true
